review_id,customer_id,submitted_date,flown_date,origin_location_id,destination_location_id,transit_location_id,aircraft_id,airline,verified,seat_type,type_of_traveller,seat_comfort,cabin_staff_service,food_and_beverages,inflight_entertainment,ground_service,wifi_and_connectivity,value_for_money,recommended,average_rating,rating_band,el_updated_at,t_updated_at
55746,114,6/24/2016,6/1/2016,1329,761,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,2,1,Null,1,Null,1,FALSE,1.2,bad,36:29.0,18:17.5
50105,606,1/14/2016,1/1/2016,2633,1092,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,Null,Null,Null,Null,4,Null,4,TRUE,4,good,36:29.0,18:17.5
127600,768,9/1/2022,7/1/2022,632,2911,1092,42,American Airlines,TRUE,Economy Class,Solo Leisure,2,5,5,5,4,1,4,FALSE,3.71,medium,36:29.0,18:17.5
37081,1238,3/17/2015,Null,4740,4740,4740,42,American Airlines,FALSE,Economy Class,Null,1,2,1,2,Null,Null,1,FALSE,1.4,bad,36:29.0,18:17.5
102261,1400,10/12/2019,10/1/2019,3957,1092,4740,42,American Airlines,TRUE,Economy Class,Couple Leisure,2,2,1,1,2,1,1,FALSE,1.43,bad,36:29.0,18:17.5
95146,1795,5/8/2019,5/1/2019,1473,579,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,2,2,Null,4,1,3,2,FALSE,2.33,medium,36:29.0,18:17.5
124859,2145,7/1/2022,6/1/2022,1092,439,2617,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,1,2,1,Null,1,FALSE,1.17,bad,36:29.0,18:17.5
148522,2859,4/10/2024,4/1/2024,2501,2633,4740,42,American Airlines,TRUE,Economy Class,Business,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
40590,3341,6/25/2015,6/1/2015,403,1092,4740,34,American Airlines,FALSE,Business Class,Business,5,5,5,5,4,5,5,TRUE,4.86,good,36:29.0,18:17.5
37086,3341,3/17/2015,Null,4740,4740,4740,42,American Airlines,FALSE,First Class,Null,5,5,4,5,Null,Null,4,TRUE,4.6,good,36:29.0,18:17.5
51238,3341,2/9/2016,1/1/2016,864,2617,4740,28,American Airlines,FALSE,Economy Class,Business,4,4,4,2,4,Null,5,TRUE,3.83,medium,36:29.0,18:17.5
52175,3341,3/5/2016,3/1/2016,2711,1092,4740,34,American Airlines,FALSE,Business Class,Business,5,4,5,5,4,4,5,TRUE,4.57,good,36:29.0,18:17.5
90509,3410,1/19/2019,1/1/2019,2499,979,1147,42,American Airlines,TRUE,Economy Class,Business,2,2,Null,Null,1,Null,1,FALSE,1.5,bad,36:29.0,18:17.5
96566,3591,6/9/2019,6/1/2019,439,1092,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,1,1,Null,Null,1,1,1,FALSE,1,bad,36:29.0,18:17.5
95693,3682,5/20/2019,5/1/2019,3064,834,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
96779,3701,6/13/2019,6/1/2019,3957,17,1092,42,American Airlines,FALSE,Economy Class,Family Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
112036,3866,1/6/2021,1/1/2021,2633,4884,1092,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,1,1,1,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
80234,3896,6/8/2018,6/1/2018,1092,3724,4740,42,American Airlines,TRUE,Economy Class,Business,1,1,Null,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
116845,3900,9/28/2021,9/1/2021,864,4049,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,3,2,2,1,2,1,FALSE,1.71,bad,36:29.0,18:17.5
114547,4259,7/4/2021,7/1/2021,3356,834,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,1,5,Null,2,1,2,1,FALSE,2,medium,36:29.0,18:17.5
105301,4399,12/21/2019,12/1/2019,922,2847,2857,42,American Airlines,FALSE,Economy Class,Family Leisure,2,1,1,1,1,Null,1,FALSE,1.17,bad,36:29.0,18:17.5
84521,4623,9/2/2018,8/1/2018,2617,2857,4740,32,American Airlines,TRUE,Business Class,Couple Leisure,3,5,3,2,2,1,4,TRUE,2.86,medium,36:29.0,18:17.5
99925,4691,8/20/2019,8/1/2019,864,2857,4740,4,American Airlines,TRUE,Economy Class,Couple Leisure,1,4,1,1,1,1,1,FALSE,1.43,bad,36:29.0,18:17.5
119712,4694,2/13/2022,2/1/2022,258,979,834,42,American Airlines,FALSE,Economy Class,Family Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
149086,4900,5/9/2024,5/1/2024,2633,2617,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,1,3,Null,Null,2,1,3,FALSE,2,medium,36:29.0,18:17.5
120585,5421,3/15/2022,3/1/2022,3104,1890,4740,42,American Airlines,TRUE,First Class,Solo Leisure,2,2,Null,1,1,1,3,FALSE,1.67,bad,36:29.0,18:17.5
110507,5427,7/29/2020,7/1/2020,2857,826,4740,42,American Airlines,TRUE,Economy Class,Business,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
66471,33885,5/21/2017,5/1/2017,2499,275,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,3,3,3,3,1,2,1,FALSE,2.29,medium,36:29.0,18:17.5
120969,34154,3/24/2022,3/1/2022,3379,1092,4740,42,American Airlines,TRUE,Premium Economy,Family Leisure,1,1,Null,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
36758,34616,3/4/2015,Null,4740,4740,4740,42,American Airlines,FALSE,Economy Class,Null,1,1,2,1,Null,Null,2,FALSE,1.4,bad,36:29.0,18:17.5
123393,34844,5/25/2022,5/1/2022,974,2058,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
58230,34907,9/2/2016,8/1/2016,547,5002,1092,42,American Airlines,FALSE,Economy Class,Family Leisure,2,4,2,Null,2,Null,1,FALSE,2.2,medium,36:29.0,18:17.5
124794,35025,6/29/2022,6/1/2022,4291,3583,2857,42,American Airlines,FALSE,Economy Class,Couple Leisure,4,5,Null,3,1,Null,3,FALSE,3.2,medium,36:29.0,18:17.5
119586,35059,2/6/2022,2/1/2022,3103,2576,4740,19,American Airlines,TRUE,Economy Class,Couple Leisure,Null,Null,Null,Null,Null,Null,1,FALSE,1,bad,36:29.0,18:17.5
62804,35330,1/21/2017,12/1/2016,3011,567,3473,38,American Airlines,FALSE,Economy Class,Solo Leisure,4,4,3,1,4,3,5,TRUE,3.43,medium,36:29.0,18:17.5
97975,35692,7/10/2019,6/1/2019,1632,3483,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
70028,35913,9/2/2017,8/1/2017,2617,3104,4740,42,American Airlines,FALSE,Economy Class,Business,3,1,2,3,2,2,2,FALSE,2.14,medium,36:29.0,18:17.5
66678,36302,5/28/2017,5/1/2017,1681,2857,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,1,1,1,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
93392,36522,4/1/2019,3/1/2019,2874,2857,4740,28,American Airlines,TRUE,Economy Class,Solo Leisure,1,2,2,1,2,Null,1,FALSE,1.5,bad,36:29.0,18:17.5
93393,36522,4/1/2019,3/1/2019,3971,2857,4740,34,American Airlines,TRUE,Economy Class,Solo Leisure,2,2,Null,4,2,2,3,FALSE,2.5,medium,36:29.0,18:17.5
93394,36522,4/1/2019,3/1/2019,2857,1678,4740,34,American Airlines,TRUE,Economy Class,Solo Leisure,2,2,Null,Null,2,Null,1,FALSE,1.75,bad,36:29.0,18:17.5
140770,37118,7/18/2023,7/1/2023,834,1379,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
73673,37143,12/19/2017,11/1/2017,1147,4740,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,3,5,Null,Null,1,Null,1,FALSE,2.5,medium,36:29.0,18:17.5
100565,37466,9/3/2019,9/1/2019,1092,4049,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,3,5,5,1,3,1,3,TRUE,3,medium,36:29.0,18:17.5
53209,37485,4/2/2016,2/1/2016,2565,4168,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,1,1,1,1,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
49910,37725,1/10/2016,1/1/2016,2756,4883,4740,26,American Airlines,FALSE,Premium Economy,Solo Leisure,5,5,5,1,4,Null,5,TRUE,4.17,good,36:29.0,18:17.5
72478,37806,11/15/2017,10/1/2017,1150,3707,1092,2,American Airlines,FALSE,Economy Class,Couple Leisure,3,2,2,2,1,2,1,FALSE,1.86,bad,36:29.0,18:17.5
148405,37842,4/4/2024,4/1/2024,1147,567,4740,3,American Airlines,FALSE,Economy Class,Family Leisure,2,1,Null,Null,1,Null,1,FALSE,1.25,bad,36:29.0,18:17.5
46594,38081,10/29/2015,10/1/2015,864,4884,4740,42,American Airlines,FALSE,First Class,Business,2,1,1,Null,1,Null,1,FALSE,1.2,bad,36:29.0,18:17.5
51278,38264,2/10/2016,2/1/2016,1570,3011,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,3,3,Null,Null,1,1,1,FALSE,1.8,bad,36:29.0,18:17.5
65667,38390,4/25/2017,4/1/2017,3104,4385,4740,32,American Airlines,FALSE,Economy Class,Solo Leisure,1,1,1,1,5,5,1,FALSE,2.14,medium,36:29.0,18:17.5
100314,38412,8/28/2019,8/1/2019,2857,3971,4740,42,American Airlines,FALSE,Economy Class,Business,1,2,1,3,2,5,1,FALSE,2.14,medium,36:29.0,18:17.5
147799,38676,3/8/2024,3/1/2024,1610,4922,834,42,American Airlines,TRUE,First Class,Business,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
36328,38745,2/18/2015,Null,4740,4740,4740,42,American Airlines,FALSE,Economy Class,Null,3,1,3,1,Null,Null,1,FALSE,1.8,bad,36:29.0,18:17.5
123881,38939,6/8/2022,8/1/2021,834,4039,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,2,4,2,1,3,1,3,FALSE,2.29,medium,36:29.0,18:17.5
51254,49075,2/9/2016,2/1/2016,2501,1092,4740,42,American Airlines,FALSE,Economy Class,Business,1,1,Null,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
105377,49202,12/22/2019,12/1/2019,3855,2501,834,42,American Airlines,TRUE,Economy Class,Business,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
103279,49299,11/4/2019,10/1/2019,3971,3263,4740,42,American Airlines,FALSE,Economy Class,Business,3,3,Null,Null,1,Null,1,FALSE,2,medium,36:29.0,18:17.5
72297,49865,11/9/2017,11/1/2017,2501,2857,4740,4,American Airlines,FALSE,Economy Class,Solo Leisure,1,4,Null,Null,3,Null,4,FALSE,3,medium,36:29.0,18:17.5
44652,49865,9/18/2015,7/1/2015,2857,4787,1092,32,American Airlines,FALSE,Economy Class,Solo Leisure,3,4,3,3,4,Null,3,TRUE,3.33,medium,36:29.0,18:17.5
46466,49865,10/26/2015,10/1/2015,2857,3286,834,2,American Airlines,FALSE,Economy Class,Solo Leisure,3,4,Null,1,3,Null,3,TRUE,2.8,medium,36:29.0,18:17.5
48431,49865,12/10/2015,12/1/2015,2857,2633,4740,19,American Airlines,FALSE,Economy Class,Solo Leisure,2,4,1,1,3,1,3,FALSE,2.14,medium,36:29.0,18:17.5
152301,49984,9/23/2024,9/1/2024,4364,3971,2633,42,American Airlines,FALSE,Economy Class,Business,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
156873,50020,8/5/2025,7/1/2025,2501,721,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,Null,Null,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
125291,50032,7/11/2022,7/1/2022,3855,975,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,Null,Null,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
89204,50145,12/22/2018,12/1/2018,2857,439,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
117050,50174,10/9/2021,6/1/2021,654,864,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,2,2,1,Null,1,Null,1,FALSE,1.4,bad,36:29.0,18:17.5
117376,50236,10/25/2021,10/1/2021,2831,2633,864,42,American Airlines,TRUE,Economy Class,Solo Leisure,3,3,Null,Null,1,Null,1,FALSE,2,medium,36:29.0,18:17.5
128774,50386,9/29/2022,9/1/2022,4956,834,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,4,5,4,5,5,3,5,TRUE,4.43,good,36:29.0,18:17.5
35444,50459,1/19/2015,Null,4740,4740,4740,42,American Airlines,FALSE,Business Class,Null,5,4,3,5,Null,Null,4,TRUE,4.2,good,36:29.0,18:17.5
112583,50630,2/28/2021,2/1/2021,3971,3957,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,3,5,Null,3,1,Null,1,FALSE,2.6,medium,36:29.0,18:17.5
92929,50647,3/20/2019,3/1/2019,927,1497,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,5,5,5,5,5,Null,5,TRUE,5,good,36:29.0,18:17.5
80533,50845,6/14/2018,5/1/2018,3104,3137,2711,42,American Airlines,TRUE,Economy Class,Family Leisure,3,3,1,1,1,1,1,FALSE,1.57,bad,36:29.0,18:17.5
150542,51171,7/8/2024,7/1/2024,864,834,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,2,2,1,1,1,1,1,FALSE,1.29,bad,36:29.0,18:17.5
113130,51530,4/15/2021,3/1/2021,721,892,834,42,American Airlines,TRUE,Economy Class,Family Leisure,3,2,1,1,1,1,1,FALSE,1.43,bad,36:29.0,18:17.5
145709,51803,11/30/2023,11/1/2023,3104,3483,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,1,Null,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
94747,52032,4/29/2019,4/1/2019,864,3104,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
118652,52165,12/28/2021,12/1/2021,834,4219,4740,42,American Airlines,TRUE,First Class,Couple Leisure,5,5,5,Null,5,Null,5,TRUE,5,good,36:29.0,18:17.5
36357,52348,2/18/2015,Null,4740,4740,4740,42,American Airlines,FALSE,Economy Class,Null,2,1,3,1,Null,Null,3,FALSE,2,medium,36:29.0,18:17.5
151975,52568,9/7/2024,9/1/2024,3866,834,4740,32,American Airlines,FALSE,Business Class,Business,2,1,1,2,1,3,1,FALSE,1.57,bad,36:29.0,18:17.5
131752,52588,12/12/2022,12/1/2022,3971,3483,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,Null,Null,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
150162,52636,6/24/2024,6/1/2024,3724,1890,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,4,1,1,1,1,3,FALSE,1.71,bad,36:29.0,18:17.5
113933,52879,6/13/2021,6/1/2021,4740,4740,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
66461,91168,5/20/2017,5/1/2017,864,567,4740,19,American Airlines,FALSE,First Class,Business,3,1,1,1,1,1,1,FALSE,1.29,bad,36:29.0,18:17.5
98675,91179,7/24/2019,7/1/2019,979,3105,4740,42,American Airlines,TRUE,Economy Class,Business,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
105390,91263,12/22/2019,11/1/2019,2857,864,4740,42,American Airlines,FALSE,Economy Class,Business,3,4,3,3,1,3,3,FALSE,2.86,medium,36:29.0,18:17.5
151831,91305,8/31/2024,8/1/2024,525,4884,2857,42,American Airlines,FALSE,Economy Class,Business,2,5,1,1,1,1,1,FALSE,1.71,bad,36:29.0,18:17.5
95087,91672,5/6/2019,4/1/2019,1092,1874,4740,32,American Airlines,TRUE,Business Class,Business,5,3,4,5,2,1,3,FALSE,3.29,medium,36:29.0,18:17.5
51590,92239,2/18/2016,2/1/2016,2633,1820,4740,4,American Airlines,FALSE,Economy Class,Business,4,3,4,5,3,Null,3,TRUE,3.67,medium,36:29.0,18:17.5
114502,92312,7/2/2021,6/1/2021,4049,4901,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
111458,92471,11/3/2020,11/1/2020,1147,145,1092,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,3,Null,2,1,2,1,FALSE,1.67,bad,36:29.0,18:17.5
107317,92591,2/6/2020,2/1/2020,258,2857,4740,42,American Airlines,FALSE,Economy Class,Business,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
139296,92599,6/19/2023,6/1/2023,3483,3104,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
126213,92639,7/30/2022,7/1/2022,3971,275,4740,19,American Airlines,FALSE,Economy Class,Solo Leisure,2,1,1,1,1,1,1,FALSE,1.14,bad,36:29.0,18:17.5
117267,92741,10/19/2021,10/1/2021,2325,1890,834,42,American Airlines,TRUE,Premium Economy,Business,2,1,Null,Null,2,Null,2,FALSE,1.75,bad,36:29.0,18:17.5
82969,92741,7/30/2018,7/1/2018,3104,323,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,Null,Null,2,Null,3,FALSE,1.75,bad,36:29.0,18:17.5
109645,93460,4/22/2020,5/1/2019,3483,342,1092,42,American Airlines,TRUE,Economy Class,Couple Leisure,Null,Null,Null,Null,Null,Null,3,FALSE,3,medium,36:29.0,18:17.5
93019,93783,3/22/2019,3/1/2019,1126,3971,4740,42,American Airlines,TRUE,First Class,Business,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
141095,94050,7/24/2023,7/1/2023,834,2879,4740,42,American Airlines,TRUE,Economy Class,Couple Leisure,3,4,2,Null,1,Null,1,FALSE,2.2,medium,36:29.0,18:17.5
135377,94722,3/18/2023,3/1/2023,4247,834,4740,42,American Airlines,TRUE,Economy Class,Couple Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
127013,94922,8/18/2022,8/1/2022,2617,3253,1092,42,American Airlines,TRUE,Economy Class,Couple Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
116896,95221,10/1/2021,10/1/2021,3509,1092,2633,42,American Airlines,FALSE,Business Class,Solo Leisure,2,2,2,2,1,2,2,FALSE,1.86,bad,36:29.0,18:17.5
135485,5693,3/21/2023,3/1/2023,864,3269,4740,3,American Airlines,TRUE,Economy Class,Business,4,3,Null,Null,2,Null,1,FALSE,2.5,medium,36:29.0,18:17.5
141059,6024,7/24/2023,6/1/2023,4740,4740,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
124033,6145,6/12/2022,5/1/2022,979,2933,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,1,3,Null,Null,1,Null,1,FALSE,1.5,bad,36:29.0,18:17.5
119254,6146,1/21/2022,1/1/2022,3957,2857,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,2,4,5,2,3,2,2,FALSE,2.86,medium,36:29.0,18:17.5
113395,6177,5/7/2021,5/1/2021,4740,4740,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,Null,Null,Null,Null,Null,Null,1,FALSE,1,bad,36:29.0,18:17.5
61539,6223,12/18/2016,12/1/2016,4049,2617,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
117189,6476,10/16/2021,10/1/2021,834,927,4740,42,American Airlines,TRUE,Economy Class,Business,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
120752,6549,3/19/2022,3/1/2022,2879,721,1147,42,American Airlines,FALSE,Economy Class,Family Leisure,1,2,1,1,1,1,1,FALSE,1.14,bad,36:29.0,18:17.5
134368,6657,2/22/2023,12/1/2022,3098,1866,2857,42,American Airlines,TRUE,Economy Class,Family Leisure,4,3,3,2,3,2,2,FALSE,2.71,medium,36:29.0,18:17.5
123554,6853,5/30/2022,5/1/2022,1699,3294,2857,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
115453,7051,8/2/2021,7/1/2021,1092,1890,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,3,3,2,Null,1,Null,1,FALSE,2,medium,36:29.0,18:17.5
67748,7605,6/30/2017,6/1/2017,2501,265,2633,42,American Airlines,FALSE,Economy Class,Solo Leisure,2,3,2,3,1,Null,1,FALSE,2,medium,36:29.0,18:17.5
56979,8060,7/29/2016,7/1/2016,1150,864,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
101512,8143,9/26/2019,9/1/2019,3483,439,4740,42,American Airlines,FALSE,Economy Class,Business,2,1,2,1,1,1,2,FALSE,1.43,bad,36:29.0,18:17.5
148150,8145,3/25/2024,3/1/2024,3670,3814,834,19,American Airlines,FALSE,Economy Class,Couple Leisure,2,3,3,3,1,3,2,FALSE,2.43,medium,36:29.0,18:17.5
56878,8228,7/26/2016,7/1/2016,2633,4575,4740,34,American Airlines,FALSE,Premium Economy,Solo Leisure,5,3,4,5,4,5,4,TRUE,4.29,good,36:29.0,18:17.5
57714,8275,8/18/2016,8/1/2016,2857,2633,4740,32,American Airlines,FALSE,Economy Class,Solo Leisure,3,4,1,4,3,Null,4,TRUE,3.17,medium,36:29.0,18:17.5
119800,8651,2/17/2022,2/1/2022,4658,4494,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,3,4,Null,Null,1,Null,1,FALSE,2.25,medium,36:29.0,18:17.5
85392,8683,9/21/2018,9/1/2018,3483,2136,2633,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
140856,8723,7/20/2023,7/1/2023,826,4585,1092,42,American Airlines,FALSE,Economy Class,Family Leisure,Null,Null,Null,Null,5,Null,5,TRUE,5,good,36:29.0,18:17.5
96980,8806,6/18/2019,6/1/2019,1147,1432,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,5,5,5,Null,5,Null,5,TRUE,5,good,36:29.0,18:17.5
92131,9036,2/28/2019,2/1/2019,1092,3733,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,3,1,1,1,1,1,FALSE,1.29,bad,36:29.0,18:17.5
61383,9055,12/12/2016,12/1/2016,2501,1092,4740,4,American Airlines,FALSE,Economy Class,Solo Leisure,3,1,Null,1,1,3,1,FALSE,1.67,bad,36:29.0,18:17.5
86646,9076,10/20/2018,10/1/2018,4219,3583,4740,42,American Airlines,FALSE,Economy Class,Business,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
36697,9078,3/4/2015,Null,4740,4740,4740,42,American Airlines,FALSE,Business Class,Null,1,1,1,1,Null,Null,1,FALSE,1,bad,36:29.0,18:17.5
41394,9167,7/13/2015,6/1/2015,1135,3831,2857,32,American Airlines,FALSE,Economy Class,Family Leisure,4,4,4,5,4,Null,5,TRUE,4.33,good,36:29.0,18:17.5
112914,9609,3/31/2021,3/1/2021,1150,834,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,1,Null,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
117018,9609,10/8/2021,10/1/2021,4430,834,4740,20,American Airlines,TRUE,Business Class,Family Leisure,1,1,2,1,1,1,1,FALSE,1.14,bad,36:29.0,18:17.5
42272,9808,7/31/2015,7/1/2015,3104,3408,4740,26,American Airlines,FALSE,Economy Class,Solo Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
156706,62371,7/26/2025,7/1/2025,3971,4652,3483,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,2,1,1,2,3,1,FALSE,1.57,bad,36:29.0,18:17.5
65341,62472,4/16/2017,4/1/2017,1147,3294,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
115712,62605,8/9/2021,8/1/2021,2190,1092,3443,42,American Airlines,TRUE,Economy Class,Family Leisure,3,3,1,1,1,1,1,FALSE,1.57,bad,36:29.0,18:17.5
105999,62899,1/5/2020,12/1/2019,3483,3103,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,2,3,Null,3,1,3,1,FALSE,2.17,medium,36:29.0,18:17.5
36370,63012,2/18/2015,Null,4740,4740,4740,42,American Airlines,FALSE,First Class,Null,1,1,1,1,Null,Null,1,FALSE,1,bad,36:29.0,18:17.5
97835,63284,7/7/2019,7/1/2019,3971,834,4740,42,American Airlines,FALSE,Economy Class,Business,1,1,1,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
105658,63447,12/29/2019,4/1/2019,1253,4049,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,4,4,Null,5,5,Null,4,TRUE,4.4,good,36:29.0,18:17.5
140645,63615,7/16/2023,7/1/2023,3294,721,2857,42,American Airlines,FALSE,Economy Class,Family Leisure,3,2,Null,Null,3,1,2,FALSE,2.2,medium,36:29.0,18:17.5
140429,63919,7/12/2023,7/1/2023,1092,3910,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
118934,63997,1/6/2022,1/1/2022,2161,2633,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,4,5,3,Null,5,Null,4,TRUE,4.2,good,36:29.0,18:17.5
99554,64110,8/12/2019,8/1/2019,258,2471,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,3,2,2,2,4,2,5,FALSE,2.86,medium,36:29.0,18:17.5
97472,64351,6/29/2019,6/1/2019,1092,1880,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,2,1,2,2,1,1,1,FALSE,1.43,bad,36:29.0,18:17.5
88958,64500,12/16/2018,11/1/2018,1092,319,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,3,4,2,3,1,Null,1,FALSE,2.33,medium,36:29.0,18:17.5
84833,64576,9/8/2018,9/1/2018,1630,345,1147,42,American Airlines,TRUE,First Class,Business,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
48988,64833,12/25/2015,12/1/2015,2633,4430,4740,2,American Airlines,FALSE,First Class,Couple Leisure,1,1,1,1,3,Null,1,FALSE,1.33,bad,36:29.0,18:17.5
127000,64956,8/18/2022,7/1/2022,3971,3866,1092,42,American Airlines,TRUE,Economy Class,Solo Leisure,Null,Null,Null,Null,Null,Null,1,FALSE,1,bad,36:29.0,18:17.5
132324,65007,12/26/2022,12/1/2022,834,3957,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,2,1,1,1,1,1,FALSE,1.14,bad,36:29.0,18:17.5
113543,65013,5/17/2021,5/1/2021,4658,1178,1092,42,American Airlines,TRUE,Economy Class,Family Leisure,5,5,5,5,5,5,5,TRUE,5,good,36:29.0,18:17.5
71968,65013,10/30/2017,6/1/2017,1147,2756,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,2,1,1,1,1,1,1,FALSE,1.14,bad,36:29.0,18:17.5
